4.6632 	EXP 	image_R: image = 'F.png'
4.6632 	EXP 	trial_count: height = 0.03
4.6632 	EXP 	trial_count: height = 0.03
4.6632 	EXP 	trial_count: height = 0.03
4.6632 	EXP 	trial_count: text = '5/32'
4.6632 	EXP 	image_L: autoDraw = True
4.6632 	EXP 	image_R: autoDraw = True
4.6632 	EXP 	main_instr: autoDraw = True
4.6632 	EXP 	trial_count: autoDraw = True
4.7678 	DATA 	Keypress: n
4.7791 	EXP 	image_L: autoDraw = False
4.7791 	EXP 	image_R: autoDraw = False
4.7791 	EXP 	main_instr: autoDraw = False
4.7791 	EXP 	trial_count: autoDraw = False
4.7791 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
4.7791 	EXP 	fbtext: text = 'Correct!'
4.7791 	EXP 	fbtext: autoDraw = True
4.8990 	DATA 	Keypress: m
5.0152 	DATA 	Keypress: n
5.1326 	DATA 	Keypress: m
5.2486 	DATA 	Keypress: n
5.2650 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'left_im': 'FR.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 315, 'corrAns': 'm', 'angle': 315, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
5.3921 	DATA 	Keypress: m
5.4138 	INFO 	Keyboard events cleared
5.4130 	EXP 	fbtext: autoDraw = False
5.4130 	EXP 	fbtext: autoDraw = False
5.4130 	EXP 	image_L: ori = 0.0
5.4130 	EXP 	image_L: image = 'FR.png'
5.4130 	EXP 	image_R: ori = 315.0
5.4130 	EXP 	image_R: image = 'F.png'
5.4130 	EXP 	trial_count: height = 0.03
5.4130 	EXP 	trial_count: height = 0.03
5.4130 	EXP 	trial_count: height = 0.03
5.4130 	EXP 	trial_count: text = '6/32'
5.4130 	EXP 	image_L: autoDraw = True
5.4130 	EXP 	image_R: autoDraw = True
5.4130 	EXP 	main_instr: autoDraw = True
5.4130 	EXP 	trial_count: autoDraw = True
5.4832 	DATA 	Keypress: n
5.5117 	EXP 	image_L: autoDraw = False
5.5117 	EXP 	image_R: autoDraw = False
5.5117 	EXP 	main_instr: autoDraw = False
5.5117 	EXP 	trial_count: autoDraw = False
5.5117 	EXP 	fbtext: foreColor = <psychopy.colors.Color: red, alpha=1.0>
5.5117 	EXP 	fbtext: height = 0.05
5.5117 	EXP 	fbtext: height = 0.05
